Keyword;Position;Search Volume;CPC;Competition;Traffic (%);Traffic Cost (%);Number of Results;Trends;SERP Features;Timestamp
mongodb vs mysql vs postgresql;3;30;78.10;0.13;28.57;32.70;26100000;0.11,0.11,0.11,0.11,0.11,0.11,0.11,1.00,0.11,0.11,0.11,0.11;;1770025924
mysql vs postgresql vs mongodb;3;30;78.10;0.13;28.57;32.70;26700000;0.18,0.27,0.18,0.45,0.18,0.18,0.18,1.00,0.36,0.27,0.18,0.18;;1770084477
mongodb vs postgresql vs mysql;3;30;78.10;0.13;28.57;32.70;27100000;0.18,0.18,0.18,0.18,0.18,0.18,0.18,1.00,0.18,0.18,0.18,0.18;;1770085499
performance mongodb vs mysql;61;30;2.33;0.13;0.00;0.00;27500000;0.55,0.55,0.55,0.33,0.00,0.55,0.77,0.22,0.22,0.00,0.22,0.22;;1769868202
vercel database options;7;40;0.00;0.01;0.00;0.00;190000;1.00,0.36,0.18,1.00,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18;;1770473120
mongodb vs mysql query performance;46;40;0.00;0.33;0.00;0.00;27300000;1.00,1.00,1.00,0.40,0.40,0.40,0.40,0.80,0.80,0.80,0.40,0.60;;1769293860
mongodb vs mysql benchmark;25;50;2.33;0.13;0.00;0.00;194000;0.35,0.35,0.35,0.28,0.50,0.35,0.50,0.50,0.64,0.35,0.14,0.14;;1772358776
mongodb vs mysql;10;320;18.92;0.10;0.00;0.00;27100000;0.24,0.20,0.30,0.30,0.24,0.16,0.24,0.16,0.13,0.13,0.16,0.13;5;1767830300
mongodb speed vs mysql;87;50;2.33;0.13;0.00;0.00;4100000;0.55,0.55,0.55,0.33,0.77,0.55,0.77,0.55,0.55,0.55,0.22,0.22;;1772359388
mongodb speed vs mysql;93;50;2.33;0.13;0.00;0.00;4100000;0.55,0.55,0.55,0.33,0.77,0.55,0.77,0.55,0.55,0.55,0.22,0.22;;1772359388
mysql vs mongodb;8;140;11.13;0.14;0.00;0.00;27700000;0.12,0.15,0.15,0.19,0.19,0.19,0.15,0.19,0.19,0.15,0.10,0.12;;1768877031
vercel database;13;260;9.67;0.04;0.00;0.00;5610000;0.32,0.26,0.32,0.39,0.26,0.21,0.26,0.26,0.26,0.26,0.26,0.32;;1770862269
mysql vs;26;70;0.00;0.01;0.00;0.00;92100000;0.63,0.63,0.63,0.81,0.63,0.63,0.45,0.18,0.18,0.18,1.00,0.18;;1770389582
postgresql vs postgres nosql;34;70;0.00;0.04;0.00;0.00;365000;0.63,0.63,0.63,0.27,0.63,0.81,1.00,0.45,0.63,0.63,0.81,0.63;;1771667639
vercel postgresql;10;90;8.83;0.04;0.00;0.00;2360000;0.42,0.26,0.00,0.80,0.00,0.80,0.53,0.65,0.00,0.00,0.53,0.00;;1772259369
mongodb database vs mysql;73;110;0.00;0.33;0.00;0.00;27000000;0.35,0.29,0.43,0.14,0.22,0.35,0.35,0.29,0.14,0.29,0.04,0.06;;1769952017
mongodb speed vs postgresql;19;70;31.80;0.21;0.00;0.00;3780000;0.26,0.26,0.26,0.34,0.26,0.26,0.42,0.15,0.34,0.26,0.26,0.19;;1772340986
mongo database vs sql;66;210;37.98;0.14;0.00;0.00;27100000;0.43,0.35,0.54,0.22,0.22,0.66,0.66,0.29,0.22,0.43,0.43,0.54;1;1770002463
postgresql refresh materialized view concurrently unique index requirement;70;70;0.00;0.00;0.00;0.00;9760;0.21,0.14,0.28,0.50,0.78,1.00;;1768268660
postgresql materialized views refresh concurrently documentation;69;260;0.00;0.00;0.00;0.00;13200;1.00,1.00,0.80,1.00;;1772334111
mongodb and postgresql;33;70;29.43;0.20;0.00;0.00;29900000;0.45,0.45,1.00,0.27,0.63,0.63,0.63,0.45,0.45,0.63,0.63,0.45;;1769386250
postgresql vs mysql vs mongodb;3;30;78.10;0.13;0.00;0.00;26900000;0.11,0.11,0.11,0.11,0.11,0.17,0.11,0.64,0.11,0.11,0.11,0.11;;1770084035
mongodb query speed vs mysql;60;40;0.00;0.33;0.00;0.00;3950000;0.27,0.45,0.45,0.45,0.18,0.18,0.18,0.18,0.63,0.45,0.36,0.18;;1767945467
mysql vs mongodb security;64;40;0.00;0.00;0.00;0.00;30600000;0.42,0.71,0.71,1.00,0.28,0.28,0.28,0.28,1.00,1.00,0.57,0.00;;1767333983
postgresql materialized view refresh concurrently unique index requirement;76;40;0.00;0.00;0.00;0.00;6650;0.14,0.57,1.00,0.57,0.28;;1769297432
postgresql refresh materialized view concurrently requirements unique index;42;140;0.00;0.00;0.00;0.00;10300;1.00,0.29,0.02,0.14,0.18,0.29,0.18;;1771104970
postgresql refresh materialized view concurrently requirements unique index;53;140;0.00;0.00;0.00;0.00;10300;1.00,0.29,0.02,0.14,0.18,0.29,0.18;;1771104970
mongodb vs postgresql speed;44;70;31.80;0.21;0.00;0.00;7230000;0.26,0.19,0.26,0.34,0.26,0.26,0.26,0.15,0.34,0.26,0.26,0.19;5;1772340971
vercel postgres pricing;41;70;0.00;0.04;0.00;0.00;482000;0.78,0.50,0.64,0.50,0.35,0.35,0.35,0.78,0.50,0.64,0.50,0.14;;1771406733
refresh materialized view concurrently requires unique index postgresql docs;54;40;0.00;0.00;0.00;0.00;7890;0.60,0.80,1.00;;1771570545
mongodb database type;31;110;31.74;0.08;0.00;0.00;26600000;0.43,0.00,0.21,0.53,0.53,0.65,0.81,0.65,0.00,0.06,0.00,0.00;;1772262332
mongodb database type;69;110;31.74;0.08;0.00;0.00;26600000;0.43,0.00,0.21,0.53,0.53,0.65,0.81,0.65,0.00,0.06,0.00,0.00;;1772262332
mysql and postgresql;40;110;4.44;0.16;0.00;0.00;32200000;0.33,0.52,0.52,0.66,0.80,0.52,0.52,0.33,0.42,0.42,0.33,0.42;;1769053443
mysql and postgresql;57;110;4.44;0.16;0.00;0.00;32200000;0.33,0.52,0.52,0.66,0.80,0.52,0.52,0.33,0.42,0.42,0.33,0.42;;1769053443
mysql vs nosql;51;110;1.16;0.09;0.00;0.00;15800000;0.12,0.23,0.10,0.23,0.15,0.12,0.04,0.12,0.19,0.12,0.05,0.12;5;1772225550
refresh materialized view concurrently requires unique index postgresql;64;50;0.00;0.00;0.00;0.00;8330;0.57,0.42,1.00;;1769298531
postgresql and nosql;55;90;2.65;0.09;0.00;0.00;17000000;0.64,0.52,0.29,0.41,0.41,0.82,0.52,0.41,0.52,0.41,0.64,0.52;;1769386283
